IMAGE,MEDICINE_NAME,GENERIC_NAME
4895.png,Esofine,
4896.png,Salbutamol,
4897.png,Salbutamol,
4898.png,Salbutamol,
4899.png,Salbutamol,
4900.png,Salbutamol,
4901.png,Salbutamol,
4902.png,Salbutamol,
4903.png,Salbutamol,
4904.png,Mucomix,
4905.png,Mucomix,
4906.png,Mucomix,
4907.png,Mucomix,
4908.png,Mucomix,
4909.png,Mucomix,
4910.png,Mucomix,
4911.png,Mucomix,
4912.png,Doxy,
4913.png,Doxy,
4914.png,Doxy,
4915.png,Doxy,
4916.png,Doxy,
4917.png,Doxy,
4918.png,Doxy,
4919.png,Doxy,
4920.png,Abhiway,
4921.png,Abhiway,
4922.png,Abhiway,
4923.png,Abhiway,
4924.png,Abhiway,
4925.png,Abhiway,
4926.png,Abhiway,
4927.png,Abhiway,
4928.png,Cetil,
4929.png,Cetil,
4930.png,Cetil,
4931.png,Cetil,
4932.png,Cetil,
4933.png,Cetil,
4934.png,Cetil,
4935.png,Cetil,
4936.png,Levigress,
4937.png,Levigress,
4938.png,Levigress,
4939.png,Levigress,
4940.png,Levigress,
4941.png,Levigress,
4942.png,Levigress,
4943.png,Levigress,
4944.png,Citiron,
4945.png,Citiron,
4946.png,Citiron,
4947.png,Citiron,
4948.png,Citiron,
4949.png,Citiron,
4950.png,Citiron,
4951.png,Citiron,
4952.png,Ecosporin,
4953.png,Ecosporin,
4954.png,Ecosporin,
4955.png,Ecosporin,
4956.png,Ecosporin,
4957.png,Ecosporin,
4958.png,Ecosporin,
4959.png,Ecosporin,
4960.png,Clopitab,
4961.png,Clopitab,
4962.png,Clopitab,
4963.png,Clopitab,
4964.png,Clopitab,
4965.png,Clopitab,
4966.png,Clopitab,
4967.png,Clopitab,
4968.png,Atorva,
4969.png,Atorva,
4970.png,Atorva,
4971.png,Atorva,
4972.png,Atorva,
4973.png,Atorva,
4974.png,Atorva,
4975.png,Atorva,
4976.png,Cerenemic,
4977.png,Cerenemic,
4978.png,Cerenemic,
4979.png,Cerenemic,
4980.png,Cerenemic,
4981.png,Cerenemic,
4982.png,Cerenemic,
4983.png,Cerenemic,
4984.png,Ecosprin,
4985.png,Ecosprin,
4986.png,Ecosprin,
4987.png,Ecosprin,
4988.png,Ecosprin,
4989.png,Ecosprin,
4990.png,Ecosprin,
4991.png,Ecosprin,
4992.png,Ticabid,
4993.png,Ticabid,
4994.png,Ticabid,
4995.png,Ticabid,
4996.png,Ticabid,
4997.png,Ticabid,
4998.png,Ticabid,
4999.png,Ticabid,
5000.png,Starpress,
5001.png,Starpress,
5002.png,Starpress,
5003.png,Starpress,
5004.png,Starpress,
5005.png,Starpress,
5006.png,Starpress,
5007.png,Starpress,
5008.png,Pantocid,
5009.png,Pantocid,
5010.png,Pantocid,
5011.png,Pantocid,
5012.png,Pantocid,
5013.png,Pantocid,
5014.png,Pantocid,
5015.png,Pantocid,
5016.png,Liposerin,
5017.png,Liposerin,
5018.png,Liposerin,
5019.png,Liposerin,
5020.png,Liposerin,
5021.png,Liposerin,
5022.png,Liposerin,
5023.png,Liposerin,
5024.png,Cilacar,
5025.png,Cilacar,
5026.png,Cilacar,
5027.png,Cilacar,
5028.png,Cilacar,
5029.png,Cilacar,
5030.png,Cilacar,
5031.png,Cilacar,
5032.png,Tayo Total,
5033.png,Tayo Total,
5034.png,Tayo Total,
5035.png,Tayo Total,
5036.png,Tayo Total,
5037.png,Tayo Total,
5038.png,Tayo Total,
5039.png,Tayo Total,
5040.png,Ecosprin,
5041.png,Ecosprin,
5042.png,Ecosprin,
5043.png,Ecosprin,
5044.png,Ecosprin,
5045.png,Ecosprin,
5046.png,Ecosprin,
5047.png,Ecosprin,
5048.png,Prolomet,
5049.png,Prolomet,
5050.png,Prolomet,
5051.png,Prolomet,
5052.png,Prolomet,
5053.png,Prolomet,
5054.png,Prolomet,
5055.png,Prolomet,
5056.png,GTN,
5057.png,GTN,
5058.png,GTN,
5059.png,GTN,
5060.png,GTN,
5061.png,GTN,
5062.png,GTN,
5063.png,GTN,
5064.png,Gluconorm,
5065.png,Gluconorm,
5066.png,Gluconorm,
5067.png,Gluconorm,
5068.png,Gluconorm,
5069.png,Gluconorm,
5070.png,Gluconorm,
5071.png,Gluconorm,
5072.png,SB Tum,
5073.png,SB Tum,
5074.png,SB Tum,
5075.png,SB Tum,
5076.png,SB Tum,
5077.png,SB Tum,
5078.png,SB Tum,
5079.png,SB Tum,
5080.png,Urotone,
5081.png,Urotone,
5082.png,Urotone,
5083.png,Urotone,
5084.png,Urotone,
5085.png,Urotone,
5086.png,Urotone,
5087.png,Urotone,
5088.png,Urimax,
5089.png,Urimax,
5090.png,Urimax,
5091.png,Urimax,
5092.png,Urimax,
5093.png,Urimax,
5094.png,Urimax,
5095.png,Urimax,
5096.png,Sobosis,
5097.png,Sobosis,
5098.png,Sobosis,
5099.png,Sobosis,
5100.png,Sobosis,
5101.png,Sobosis,
5102.png,Sobosis,
5103.png,Sobosis,
5104.png,Mirablad,
5105.png,Mirablad,
5106.png,Mirablad,
5107.png,Mirablad,
5108.png,Mirablad,
5109.png,Mirablad,
5110.png,Mirablad,
5111.png,Mirablad,
5112.png,Vitofeel,
5113.png,Vitofeel,
5114.png,Vitofeel,
5115.png,Vitofeel,
5116.png,Vitofeel,
5117.png,Vitofeel,
5118.png,Vitofeel,
5119.png,Vitofeel,
5120.png,Linaxa,
5121.png,Linaxa,
5122.png,Linaxa,
5123.png,Linaxa,
5124.png,Linaxa,
5125.png,Linaxa,
5126.png,Linaxa,
5127.png,Linaxa,
5128.png,Glimison,
5129.png,Glimison,
5130.png,Glimison,
5131.png,Glimison,
5132.png,Glimison,
5133.png,Glimison,
5134.png,Glimison,
5135.png,Glimison,
5136.png,Linaxa,
5137.png,Linaxa,
5138.png,Linaxa,
5139.png,Linaxa,
5140.png,Linaxa,
5141.png,Linaxa,
5142.png,Linaxa,
5143.png,Linaxa,
5144.png,Glimin,
5145.png,Glimin,
5146.png,Glimin,
5147.png,Glimin,
5148.png,Glimin,
5149.png,Glimin,
5150.png,Glimin,
5151.png,Glimin,
5152.png,Voglison,
5153.png,Voglison,
5154.png,Voglison,
5155.png,Voglison,
5156.png,Voglison,
5157.png,Voglison,
5158.png,Voglison,
5159.png,Voglison,
5160.png,Pregason,
5161.png,Pregason,
5162.png,Pregason,
5163.png,Pregason,
5164.png,Pregason,
5165.png,Pregason,
5166.png,Pregason,
5167.png,Pregason,
5168.png,Linaxa,
5169.png,Linaxa,
5170.png,Linaxa,
5171.png,Linaxa,
5172.png,Linaxa,
5173.png,Linaxa,
5174.png,Linaxa,
5175.png,Linaxa,
5176.png,Glycomet,
5177.png,Glycomet,
5178.png,Glycomet,
5179.png,Glycomet,
5180.png,Glycomet,
5181.png,Glycomet,
5182.png,Glycomet,
5183.png,Glycomet,
5184.png,Cobaone,
5185.png,Cobaone,
5186.png,Cobaone,
5187.png,Cobaone,
5188.png,Cobaone,
5189.png,Cobaone,
5190.png,Cobaone,
5191.png,Cobaone,
5192.png,Linaxa,
5193.png,Linaxa,
5194.png,Linaxa,
5195.png,Linaxa,
5196.png,Linaxa,
5197.png,Linaxa,
5198.png,Linaxa,
5199.png,Linaxa,
5200.png,Glycomet,
5201.png,Glycomet,
5202.png,Glycomet,
5203.png,Glycomet,
5204.png,Glycomet,
5205.png,Glycomet,
5206.png,Glycomet,
5207.png,Glycomet,
5208.png,Linaxa,
5209.png,Linaxa,
5210.png,Linaxa,
5211.png,Linaxa,
5212.png,Linaxa,
5213.png,Linaxa,
5214.png,Linaxa,
5215.png,Linaxa,
5216.png,Glimistar,
5217.png,Glimistar,
5218.png,Glimistar,
5219.png,Glimistar,
5220.png,Glimistar,
5221.png,Glimistar,
5222.png,Glimistar,
5223.png,Glimistar,
5224.png,Linaxa,
5225.png,Linaxa,
5226.png,Linaxa,
5227.png,Linaxa,
5228.png,Linaxa,
5229.png,Linaxa,
5230.png,Linaxa,
5231.png,Linaxa,
5232.png,Glycomet,
5233.png,Glycomet,
5234.png,Glycomet,
5235.png,Glycomet,
5236.png,Glycomet,
5237.png,Glycomet,
5238.png,Glycomet,
5239.png,Glycomet,
5240.png,Glimison,
5241.png,Glimison,
5242.png,Glimison,
5243.png,Glimison,
5244.png,Glimison,
5245.png,Glimison,
5246.png,Glimison,
5247.png,Glimison,
5248.png,Linaxa,
5249.png,Linaxa,
5250.png,Linaxa,
5251.png,Linaxa,
5252.png,Linaxa,
5253.png,Linaxa,
5254.png,Linaxa,
5255.png,Linaxa,
5256.png,Linaxa,
5257.png,Linaxa,
5258.png,Linaxa,
5259.png,Linaxa,
5260.png,Linaxa,
5261.png,Linaxa,
5262.png,Linaxa,
5263.png,Linaxa,
5264.png,Gluconorm,
5265.png,Gluconorm,
5266.png,Gluconorm,
5267.png,Gluconorm,
5268.png,Gluconorm,
5269.png,Gluconorm,
5270.png,Gluconorm,
5271.png,Gluconorm,
5272.png,Cortel,
5273.png,Cortel,
5274.png,Cortel,
5275.png,Cortel,
5276.png,Cortel,
5277.png,Cortel,
5278.png,Cortel,
5279.png,Cortel,
5280.png,Linaxa,
5281.png,Linaxa,
5282.png,Linaxa,
5283.png,Linaxa,
5284.png,Linaxa,
5285.png,Linaxa,
5286.png,Linaxa,
5287.png,Linaxa,
5288.png,Glimison,
5289.png,Glimison,
5290.png,Glimison,
5291.png,Glimison,
5292.png,Glimison,
5293.png,Glimison,
5294.png,Glimison,
5295.png,Glimison,
5296.png,Linaxa,
5297.png,Linaxa,
5298.png,Linaxa,
5299.png,Linaxa,
5300.png,Linaxa,
5301.png,Linaxa,
5302.png,Linaxa,
5303.png,Linaxa,
5304.png,Glycomet,
5305.png,Glycomet,
5306.png,Glycomet,
5307.png,Glycomet,
5308.png,Glycomet,
5309.png,Glycomet,
5310.png,Glycomet,
5311.png,Glycomet,
5312.png,Telrose,
5313.png,Telrose,
5314.png,Telrose,
5315.png,Telrose,
5316.png,Telrose,
5317.png,Telrose,
5318.png,Telrose,
5319.png,Telrose,
5320.png,Linaxa,
5321.png,Linaxa,
5322.png,Linaxa,
5323.png,Linaxa,
5324.png,Linaxa,
5325.png,Linaxa,
5326.png,Linaxa,
5327.png,Linaxa,
5328.png,Gluconorm,
5329.png,Gluconorm,
5330.png,Gluconorm,
5331.png,Gluconorm,
5332.png,Gluconorm,
5333.png,Gluconorm,
5334.png,Gluconorm,
5335.png,Gluconorm,
5336.png,Niftas,
5337.png,Niftas,
5338.png,Niftas,
5339.png,Niftas,
5340.png,Niftas,
5341.png,Niftas,
5342.png,Niftas,
5343.png,Niftas,
5344.png,Silogreat,
5345.png,Silogreat,
5346.png,Silogreat,
5347.png,Silogreat,
5348.png,Silogreat,
5349.png,Silogreat,
5350.png,Silogreat,
5351.png,Silogreat,
5352.png,Silogreat,
5353.png,Silogreat,
5354.png,Silogreat,
5355.png,Silogreat,
5356.png,Silogreat,
5357.png,Silogreat,
5358.png,Silogreat,
5359.png,Silogreat,
5360.png,Silogreat,
5361.png,Silogreat,
5362.png,Silogreat,
5363.png,Silogreat,
5364.png,Silogreat,
5365.png,Silogreat,
5366.png,Silogreat,
5367.png,Silogreat,
5368.png,Valentas,
5369.png,Valentas,
5370.png,Valentas,
5371.png,Valentas,
5372.png,Valentas,
5373.png,Valentas,
5374.png,Valentas,
5375.png,Valentas,
5376.png,Corbis,
5377.png,Corbis,
5378.png,Corbis,
5379.png,Corbis,
5380.png,Corbis,
5381.png,Corbis,
5382.png,Corbis,
5383.png,Corbis,
5384.png,Dytor,
5385.png,Dytor,
5386.png,Dytor,
5387.png,Dytor,
5388.png,Dytor,
5389.png,Dytor,
5390.png,Dytor,
5391.png,Dytor,
5392.png,Caldison,
5393.png,Caldison,
5394.png,Caldison,
5395.png,Caldison,
5396.png,Caldison,
5397.png,Caldison,
5398.png,Caldison,
5399.png,Caldison,
5400.png,Torplat,
5401.png,Torplat,
5402.png,Torplat,
5403.png,Torplat,
5404.png,Torplat,
5405.png,Torplat,
5406.png,Torplat,
5407.png,Torplat,
5408.png,Valentas,
5409.png,Valentas,
5410.png,Valentas,
5411.png,Valentas,
5412.png,Valentas,
5413.png,Valentas,
5414.png,Valentas,
5415.png,Valentas,
5416.png,Met,
5417.png,Met,
5418.png,Met,
5419.png,Met,
5420.png,Met,
5421.png,Met,
5422.png,Met,
5423.png,Met,
5424.png,Dytor,
5425.png,Dytor,
5426.png,Dytor,
5427.png,Dytor,
5428.png,Dytor,
5429.png,Dytor,
5430.png,Dytor,
5431.png,Dytor,
5432.png,Pantocid,
5433.png,Pantocid,
5434.png,Pantocid,
5435.png,Pantocid,
5436.png,Pantocid,
5437.png,Pantocid,
5438.png,Pantocid,
5439.png,Pantocid,
5440.png,Valentas,
5441.png,Valentas,
5442.png,Valentas,
5443.png,Valentas,
5444.png,Valentas,
5445.png,Valentas,
5446.png,Valentas,
5447.png,Valentas,
5448.png,Corbis,
5449.png,Corbis,
5450.png,Corbis,
5451.png,Corbis,
5452.png,Corbis,
5453.png,Corbis,
5454.png,Corbis,
5455.png,Corbis,
5456.png,Deplatt,
5457.png,Deplatt,
5458.png,Deplatt,
5459.png,Deplatt,
5460.png,Deplatt,
5461.png,Deplatt,
5462.png,Deplatt,
5463.png,Deplatt,
5464.png,Clavix,
5465.png,Clavix,
5466.png,Clavix,
5467.png,Clavix,
5468.png,Clavix,
5469.png,Clavix,
5470.png,Clavix,
5471.png,Clavix,
5472.png,Prolomet,
5473.png,Prolomet,
5474.png,Prolomet,
5475.png,Prolomet,
5476.png,Prolomet,
5477.png,Prolomet,
5478.png,Prolomet,
5479.png,Prolomet,
5480.png,Tide,
5481.png,Tide,
5482.png,Tide,
5483.png,Tide,
5484.png,Tide,
5485.png,Tide,
5486.png,Tide,
5487.png,Tide,
5488.png,Zoryl,
5489.png,Zoryl,
5490.png,Zoryl,
5491.png,Zoryl,
5492.png,Zoryl,
5493.png,Zoryl,
5494.png,Zoryl,
5495.png,Zoryl,
5496.png,Volibo,
5497.png,Volibo,
5498.png,Volibo,
5499.png,Volibo,
5500.png,Volibo,
5501.png,Volibo,
5502.png,Volibo,
5503.png,Volibo,
5504.png,Starpress,
5505.png,Starpress,
5506.png,Starpress,
5507.png,Starpress,
5508.png,Starpress,
5509.png,Starpress,
5510.png,Starpress,
5511.png,Starpress,
5512.png,Flagyl,
5513.png,Flagyl,
5514.png,Flagyl,
5515.png,Flagyl,
5516.png,Flagyl,
5517.png,Flagyl,
5518.png,Flagyl,
5519.png,Flagyl,
5520.png,Happi,
5521.png,Happi,
5522.png,Happi,
5523.png,Happi,
5524.png,Happi,
5525.png,Happi,
5526.png,Happi,
5527.png,Happi,
5528.png,Doxy,
5529.png,Doxy,
5530.png,Doxy,
5531.png,Doxy,
5532.png,Doxy,
5533.png,Doxy,
5534.png,Doxy,
5535.png,Doxy,
5536.png,Mbson,
5537.png,Mbson,
5538.png,Mbson,
5539.png,Mbson,
5540.png,Mbson,
5541.png,Mbson,
5542.png,Mbson,
5543.png,Mbson,
